,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'ecD2,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'Fz'_signal_mean
0,1.8139564368895102,5924.434897460937,51.064653071155526,-0.000336499881513898,0.4736013277046806,0.7716264110859158,0.5007411884230997,3.5919953111207663,1.491662028329693,878.9647897553067
1,2.096336366483956,766.5428607207648,15.737156898966449,1.3476139821329922e-05,0.5720684107003461,0.8034511858322401,0.6150131513961734,3.2988092178283663,1.8199939083916201,980.2786042408313
2,2.03747022901629,5664.271184491947,49.42851080082125,-0.00029123240363965766,0.4842265628026691,0.7817898107032629,0.5873007501100911,3.738109839548737,1.5423060833590356,875.2063818693108
3,2.0952332590501537,911.8918881423616,16.907633004420507,-4.816000909325776e-06,0.5598227885506867,0.7807591856683423,0.6625678398176342,3.2619307727679465,2.0413482574759976,982.8198996707974
4,1.3218353125421785,523.2282221190492,13.155358605597444,-2.281895316534249e-05,0.6011454627684515,0.7808444607198889,0.4618730738039248,3.63547158772721,1.4555928511319425,889.0395529986142
5,1.4488541138122726,626.1067660457268,14.13825733773535,1.7547835967987145e-05,0.5904336693659742,0.7760713291840607,0.4080421567931293,3.6014232685650485,1.4803843418885172,887.6952526724547
6,1.7138119019317142,532.3573659777246,13.163940730515487,1.4381416111974274e-05,0.6111789709591857,0.7901721748489109,0.463963458059692,3.7601376085241935,1.5228729876890008,891.9748652364806
7,1.566028395439252,704.1482037168213,14.848975798167624,6.3147384959540635e-06,0.5804269055666788,0.7798336974680329,0.3922196310374019,3.6374156688984094,1.5173734476232177,899.7668148883728
8,1.6128475591184237,797.6693209490036,15.719570601534475,-8.046421493748862e-07,0.5691570240209023,0.7756165292097157,0.4441335823892022,3.5663929855703183,1.316441350052925,901.8646727812027
9,1.613685732048383,675.2867258947014,14.431808953577335,1.395862342393903e-05,0.5808256946582655,0.7753383770475442,0.4827967025478733,3.4229202871993656,1.4064874158487617,908.3816704815983
10,3.662304744232965,278.9297653066764,9.552562771974694,3.736715905335327e-05,0.6408607992129738,0.8199202796306102,1.0288269514805202,3.4849166283205317,3.2384377575638728,894.5036189391208
11,4.3352133747530965,203.0099958965262,8.862153153077761,4.300762725332296e-06,0.6570926973851269,0.8324615548388603,1.1586266654184196,3.7304425804754193,3.7191450399967114,899.6887315694937
12,4.095096317243954,330.98747982015146,10.197652658998788,-8.202221245334862e-06,0.6323684691442442,0.8227472000824365,1.1390644279149542,3.9148664372416255,3.472790051802661,905.6418616404017
13,2.0949010541658177,5301.097052955018,47.34221977639991,-0.0002685726980771206,0.4881758845722977,0.7784751019237751,0.5738867349168633,3.821615380667792,1.5938660263725313,874.4684687900829
14,3.7098721030783732,304.32130991277097,9.872353276431511,6.1341573173545135e-06,0.6274251596063971,0.8201433856331651,1.0877347295241029,3.7835518652215794,3.451894938958836,895.5149585370401
15,3.652322838340195,284.8519133844797,9.696425784707184,6.882901187734802e-05,0.6337597167651796,0.8196436348712993,1.1831553175077671,3.8624150855785313,3.5194770789510725,896.9568735510679
16,3.779949744047428,222.6775293173987,8.990762373037944,2.4321785074660425e-05,0.6555338653011455,0.8262060780580828,1.1622066717677964,3.8103774088610334,3.5469502311545984,909.9224691111973
17,1.4746085244268807,684.0965814800408,14.571881681969707,-6.322496160037272e-07,0.5946784952125808,0.7866315911206774,0.3984398478433587,3.8529123694271767,1.2835257924422654,895.7589256975511
18,1.1678480693656408,726.3048058893788,15.355904784453122,1.5499812671978186e-05,0.5697523973403318,0.7775473758165449,0.3873263017791155,3.484492486350944,1.1968158487569032,891.4641155109897
19,1.2251787144991468,650.7027402274692,14.519460038282386,2.8879197184007386e-05,0.5845877851290758,0.7774707223784184,0.3743165434103667,3.467565541053313,1.1770639026426004,902.0649778677603
20,1.201501607136667,590.3259050887306,13.719015827645874,5.944956511991336e-06,0.5822561494857862,0.7556948978285332,0.3096149665873525,3.3629354629977013,1.354414592708603,892.7225165981081
21,1.4382587688033035,546.4656440051707,13.301048636244818,-1.4927684952008331e-05,0.5936480180757054,0.7685433916366506,0.4012451146005642,3.4199362796450243,1.3850796328938593,896.024085215467
22,1.3118880777779254,452.0840524353754,12.051121441691825,3.399903993332976e-05,0.6177051644276281,0.7706633558269962,0.4400078523708703,3.6334739304735297,1.3716347702807072,892.512966466826
23,3.785640093682288,479.28373556323135,12.247843033293789,0.0001084122769466698,0.5998225083440696,0.8294498109661773,1.1767406242848937,3.8358156324793184,3.3828249443596667,902.0752979176807
24,2.302940686690816,5101.414100881115,46.112317909973314,-0.0003140166628076145,0.4946631712337394,0.7831356202715828,0.573818152191446,3.756900153486425,1.8663806949691488,874.9438360895192
25,3.626781698570681,451.3777861095861,11.758321837645548,0.00015485008463198908,0.5943731538951295,0.8249152757523472,1.2357107047355271,3.8624869765235417,3.2520724078714403,901.98650248816
26,3.5994807801687845,358.1152820084215,10.716302132400775,8.606244696267159e-05,0.6088990714684431,0.8205685717902472,1.2649828468412978,3.808268792005952,3.1447984039372616,906.2908654660272
27,1.5057500523927676,702.0901780893132,14.908481470577705,2.883394414401101e-05,0.5396074352078184,0.7888555504655161,0.5308273796572939,3.89293608320694,1.6737934227089482,910.9363465645348
28,2.1200800134685434,732.6865788409019,14.944589532671527,0.0001237582292826711,0.5758646479015421,0.7908210448560099,0.6206143753426074,4.070206550417064,1.7898604793535362,913.5682754721304
29,1.830042708569853,6303.763915950283,53.650506371787,1.8226200587360325e-06,0.4784478335395444,0.7865970044000528,0.5550863855755646,3.5771710869158198,1.6446274382343096,911.8671029295197
30,2.204296511138544,6161.719337432716,52.95812450505145,1.582218670936043e-05,0.4823842864779945,0.7925229791030854,0.5320270660661108,3.4575585651261402,1.732976242023656,903.2887384931979
31,2.0934671625513603,6115.243846933654,52.59589299384269,-5.8916656701253174e-05,0.4860681207387499,0.786125868080962,0.5950482993869907,3.4255533447044675,1.55475237803855,905.698976034319
32,2.2435840891315904,5663.028152372125,49.99229783711119,-5.228881026738647e-06,0.48225063898271703,0.7893024646380005,0.5259855516216556,3.5337523953059016,1.6020927113776433,903.4407105028267
33,2.2185501056808303,6098.436362030064,52.536671801549645,2.763323014946667e-05,0.4988224790854714,0.7869881322533103,0.630888826305111,3.4229610438876903,1.9202964001839768,910.7402065961596
34,2.088485002683292,4797.475728624333,44.42187478320788,2.9838992614120613e-06,0.5248374814126795,0.7834596618106983,0.5797801610010385,3.929625356772505,1.7060282842556649,902.8107869655735
35,2.1944457942317017,4663.894165654448,43.65971554405695,-0.0003649004739278978,0.4971837420507802,0.7823037982450131,0.5982551316514543,3.844618782348911,1.571318614674419,867.7910887452526
36,1.9369356400874769,5134.290777337599,46.39653518975217,-4.303542554898284e-05,0.5087623408328107,0.7753478089739985,0.5395450970106503,3.809322743932648,1.5638283303246738,901.8671642638403
37,2.0718583209943136,4955.562200139854,45.042101638548786,-2.440259407487324e-05,0.5166177940505248,0.7803478014623947,0.5403169333636284,3.8392667425220655,1.535002487952326,906.173023817572
38,2.1183802868094,4241.173564040509,40.96987789008628,-4.782168874463353e-06,0.5205814805192255,0.7793729235546121,0.5401523756969362,3.803161232733729,1.652746737039971,897.4213980529588
